InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancelled,IsReturn,Year,Month,Day,Hour,DayOfWeek,Weekday,TotalPrice,Season,TransactionType,IsLoyalCustomer,ProductCategory
536406,37370,Retro Coffee Mugs Assorted,6,,1.06,17850.0,United Kingdom,False,False,,,,,,,6.36,,Sale,True,Kitchen
536406,21871,Save The Planet Mug,6,,1.06,17850.0,United Kingdom,False,False,,,,,,,6.36,,Sale,True,Kitchen
536406,21071,Vintage Billboard Drink Me Mug,6,,1.06,17850.0,United Kingdom,False,False,,,,,,,6.36,,Sale,True,Kitchen
536406,21068,Vintage Billboard Love/Hate Mug,6,,1.06,17850.0,United Kingdom,False,False,,,,,,,6.36,,Sale,True,Kitchen
536406,82483,Wood 2 Drawer Cabinet White Finish,4,,4.95,17850.0,United Kingdom,False,False,,,,,,,19.8,,Sale,True,Other
536406,82486,Wood S/3 Cabinet Ant White Finish,4,,6.95,17850.0,United Kingdom,False,False,,,,,,,27.8,,Sale,True,Other
536406,82482,Wooden Picture Frame White Finish,6,,2.1,17850.0,United Kingdom,False,False,,,,,,,12.600000000000001,,Sale,True,Other
536406,82494L,Wooden Frame Antique White,6,,2.55,17850.0,United Kingdom,False,False,,,,,,,15.299999999999999,,Sale,True,Other
536406,84029G,Knitted Union Flag Hot Water Bottle,6,,3.39,17850.0,United Kingdom,False,False,,,,,,,20.34,,Sale,True,Other
536406,84029E,Red Woolly Hottie White Heart.,6,,3.39,17850.0,United Kingdom,False,False,,,,,,,20.34,,Sale,True,Other
536406,22752,Set 7 Babushka Nesting Boxes,2,,7.65,17850.0,United Kingdom,False,False,,,,,,,15.3,,Sale,True,Other
536406,22803,Ivory Embroidered Quilt,2,,35.75,17850.0,United Kingdom,False,False,,,,,,,71.5,,Sale,True,Other
536406,21730,Glass Star Frosted T-Light Holder,6,,4.25,17850.0,United Kingdom,False,False,,,,,,,25.5,,Sale,True,Home
536407,22632,Hand Warmer Red Polka Dot,6,,1.85,17850.0,United Kingdom,False,False,,,,,,,11.100000000000001,,Sale,True,Other
536407,22633,Hand Warmer Union Jack,6,,1.85,17850.0,United Kingdom,False,False,,,,,,,11.100000000000001,,Sale,True,Other
536408,22537,Magic Drawing Slate Dinosaur,24,,0.42,14307.0,United Kingdom,False,False,,,,,,,10.08,,Sale,True,Other
536408,22533,Magic Drawing Slate Bake A Cake,24,,0.42,14307.0,United Kingdom,False,False,,,,,,,10.08,,Sale,True,Other
536408,20982,12 Pencils Tall Tube Skulls,12,,0.85,14307.0,United Kingdom,False,False,,,,,,,10.2,,Sale,True,Stationery
536408,21832,Chocolate Calculator,12,,1.65,14307.0,United Kingdom,False,False,,,,,,,19.799999999999997,,Sale,True,Other
536408,21915,Red Harmonica In Box,12,,1.25,14307.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536408,21914,Blue Harmonica In Box,12,,1.25,14307.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536408,21544,Skulls Water Transfer Tattoos,12,,0.85,14307.0,United Kingdom,False,False,,,,,,,10.2,,Sale,True,Other
536408,22813,Pack 3 Boxes Bird Pannetone,12,,1.95,14307.0,United Kingdom,False,False,,,,,,,23.4,,Sale,True,Other
536408,22114,Hot Water Bottle Tea And Sympathy,4,,3.95,14307.0,United Kingdom,False,False,,,,,,,15.8,,Sale,True,Other
536408,84029E,Red Woolly Hottie White Heart.,4,,3.75,14307.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536408,21479,White Skull Hot Water Bottle,4,,3.75,14307.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536408,22964,3 Piece Spaceboy Cookie Cutter Set,6,,2.1,14307.0,United Kingdom,False,False,,,,,,,12.600000000000001,,Sale,True,Other
536408,84375,Set Of 20 Kids Cookie Cutters,12,,2.1,14307.0,United Kingdom,False,False,,,,,,,25.200000000000003,,Sale,True,Other
536408,22418,10 Colour Spaceboy Pen,24,,0.85,14307.0,United Kingdom,False,False,,,,,,,20.4,,Sale,True,Stationery
536408,22178,Victorian Glass Hanging T-Light,12,,1.25,14307.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Home
536408,84970L,Single Heart Zinc T-Light Holder,12,,0.95,14307.0,United Kingdom,False,False,,,,,,,11.399999999999999,,Sale,True,Home
536408,21733,Red Hanging Heart T-Light Holder,6,,2.95,14307.0,United Kingdom,False,False,,,,,,,17.700000000000003,,Sale,True,Home
536408,22465,Hanging Metal Star Lantern,12,,1.65,14307.0,United Kingdom,False,False,,,,,,,19.799999999999997,,Sale,True,Home
536408,84949,Silver Hanging T-Light Holder,6,,1.65,14307.0,United Kingdom,False,False,,,,,,,9.899999999999999,,Sale,True,Home
536408,20685,Doormat Red Retrospot,2,,7.95,14307.0,United Kingdom,False,False,,,,,,,15.9,,Sale,True,Other
536408,48194,Doormat Hearts,2,,7.95,14307.0,United Kingdom,False,False,,,,,,,15.9,,Sale,True,Other
536408,22488,Natural Slate Rectangle Chalkboard,12,,1.65,14307.0,United Kingdom,False,False,,,,,,,19.799999999999997,,Sale,True,Other
536408,22219,Lovebird Hanging Decoration White,12,,0.85,14307.0,United Kingdom,False,False,,,,,,,10.2,,Sale,True,Other
536408,84879,Assorted Colour Bird Ornament,8,,1.69,14307.0,United Kingdom,False,False,,,,,,,13.52,,Sale,True,Other
536408,21754,Home Building Block Word,3,,5.95,14307.0,United Kingdom,False,False,,,,,,,17.85,,Sale,True,Other
536408,21755,Love Building Block Word,3,,5.95,14307.0,United Kingdom,False,False,,,,,,,17.85,,Sale,True,Other
536408,22766,Photo Frame Cornice,8,,2.95,14307.0,United Kingdom,False,False,,,,,,,23.6,,Sale,True,Other
536408,22610,Pens Assorted Funny Face,36,,0.85,14307.0,United Kingdom,False,False,,,,,,,30.599999999999998,,Sale,True,Stationery
536408,22716,Card Circus Parade,12,,0.42,14307.0,United Kingdom,False,False,,,,,,,5.04,,Sale,True,Gift
536408,22706,Wrap Cowboys,25,,0.42,14307.0,United Kingdom,False,False,,,,,,,10.5,,Sale,True,Gift
536408,22371,Airline Bag Vintage Tokyo 78,4,,4.25,14307.0,United Kingdom,False,False,,,,,,,17.0,,Sale,True,Bags
536408,85014B,Red Retrospot Umbrella,3,,5.95,14307.0,United Kingdom,False,False,,,,,,,17.85,,Sale,True,Other
536408,85014A,Black/Blue Polkadot Umbrella,3,,5.95,14307.0,United Kingdom,False,False,,,,,,,17.85,,Sale,True,Other
536408,84997B,Red 3 Piece Retrospot Cutlery Set,6,,3.75,14307.0,United Kingdom,False,False,,,,,,,22.5,,Sale,True,Other
536408,21212,Pack Of 72 Retrospot Cake Cases,24,,0.55,14307.0,United Kingdom,False,False,,,,,,,13.200000000000001,,Sale,True,Other
536408,21210,Set Of 72 Retrospot Paper Doilies,12,,1.45,14307.0,United Kingdom,False,False,,,,,,,17.4,,Sale,True,Stationery
536408,22914,Blue Coat Rack Paris Fashion,3,,4.95,14307.0,United Kingdom,False,False,,,,,,,14.850000000000001,,Sale,True,Other
536408,22553,Plasters In Tin Skulls,12,,1.65,14307.0,United Kingdom,False,False,,,,,,,19.799999999999997,,Sale,True,Other
536408,16237,Sleeping Cat Erasers,30,,0.21,14307.0,United Kingdom,False,False,,,,,,,6.3,,Sale,True,Other
536408,22714,Card Birthday Cowboy,12,,0.42,14307.0,United Kingdom,False,False,,,,,,,5.04,,Sale,True,Gift
536408,22812,Pack 3 Boxes Christmas Pannetone,12,,1.95,14307.0,United Kingdom,False,False,,,,,,,23.4,,Sale,True,Other
536408,84347,Rotating Silver Angels T-Light Hldr,6,,2.55,14307.0,United Kingdom,False,False,,,,,,,15.299999999999999,,Sale,True,Home
536408,21587,Cosy Hour Giant Tube Matches,12,,2.55,14307.0,United Kingdom,False,False,,,,,,,30.599999999999998,,Sale,True,Other
536408,22736,Ribbon Reel Making Snowmen,10,,1.65,14307.0,United Kingdom,False,False,,,,,,,16.5,,Sale,True,Gift
536408,22492,Mini Paint Set Vintage,36,,0.65,14307.0,United Kingdom,False,False,,,,,,,23.400000000000002,,Sale,True,Other
536408,22620,4 Traditional Spinning Tops,12,,1.25,14307.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536408,22619,Set Of 6 Soldier Skittles,4,,3.75,14307.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Other
536408,21705,Bag 500G Swirly Marbles,12,,1.65,14307.0,United Kingdom,False,False,,,,,,,19.799999999999997,,Sale,True,Bags
536409,90199C,5 Strand Glass Necklace Crystal,3,,6.35,17908.0,United Kingdom,False,False,,,,,,,19.049999999999997,,Sale,False,Kitchen
536409,21479,White Skull Hot Water Bottle,1,,3.75,17908.0,United Kingdom,False,False,,,,,,,3.75,,Sale,False,Other
536409,22111,Scottie Dog Hot Water Bottle,1,,4.95,17908.0,United Kingdom,False,False,,,,,,,4.95,,Sale,False,Other
536409,22785,Squarecushion Cover Pink Union Flag,1,,6.75,17908.0,United Kingdom,False,False,,,,,,,6.75,,Sale,False,Home
536409,22975,Spaceboy Childrens Egg Cup,1,,1.25,17908.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536409,22972,Children'S Spaceboy Mug,1,,1.65,17908.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Kitchen
536409,22866,Hand Warmer Scotty Dog Design,1,,2.1,17908.0,United Kingdom,False,False,,,,,,,2.1,,Sale,False,Other
536409,22568,Feltcraft Cushion Owl,1,,3.75,17908.0,United Kingdom,False,False,,,,,,,3.75,,Sale,False,Home
536409,85116,Black Candelabra T-Light Holder,1,,2.1,17908.0,United Kingdom,False,False,,,,,,,2.1,,Sale,False,Home
536409,22664,Toy Tidy Dolly Girl Design,1,,2.1,17908.0,United Kingdom,False,False,,,,,,,2.1,,Sale,False,Toys
536409,21609,Set 12 Lavender Botanical T-Lights,1,,2.95,17908.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Home
536409,21866,Union Jack Flag Luggage Tag,1,,1.25,17908.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536409,20669,Red Heart Luggage Tag,1,,1.25,17908.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536409,90129F,Red Glass Tassle Bag Charm,1,,2.95,17908.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Bags
536409,90210B,Clear Acrylic Faceted Bangle,1,,2.95,17908.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Other
536409,90199C,5 Strand Glass Necklace Crystal,1,,6.35,17908.0,United Kingdom,False,False,,,,,,,6.35,,Sale,False,Kitchen
536409,21955,Doormat Union Jack Guns And Roses,1,,7.95,17908.0,United Kingdom,False,False,,,,,,,7.95,,Sale,False,Other
536409,72802C,Vanilla Scent Candle Jewelled Box,1,,4.25,17908.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Home
536409,22109,Full English Breakfast Plate,1,,3.75,17908.0,United Kingdom,False,False,,,,,,,3.75,,Sale,False,Kitchen
536409,85116,Black Candelabra T-Light Holder,5,,2.1,17908.0,United Kingdom,False,False,,,,,,,10.5,,Sale,False,Home
536409,22531,Magic Drawing Slate Circus Parade,1,,0.42,17908.0,United Kingdom,False,False,,,,,,,0.42,,Sale,False,Other
536409,21811,Christmas Hanging Heart With Bell,1,,1.25,17908.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536409,22183,Cake Stand Victorian Filigree Med,1,,6.75,17908.0,United Kingdom,False,False,,,,,,,6.75,,Sale,False,Other
536409,21678,Paisley Pattern Stickers,6,,0.85,17908.0,United Kingdom,False,False,,,,,,,5.1,,Sale,False,Other
536409,21676,Flowers Stickers,6,,0.85,17908.0,United Kingdom,False,False,,,,,,,5.1,,Sale,False,Other
536409,84625A,Pink New Baroquecandlestick Candle,1,,2.95,17908.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Home
536409,84625C,Blue New Baroque Candlestick Candle,3,,2.95,17908.0,United Kingdom,False,False,,,,,,,8.850000000000001,,Sale,False,Home
536409,21931,Jumbo Storage Bag Suki,2,,1.95,17908.0,United Kingdom,False,False,,,,,,,3.9,,Sale,False,Bags
536409,85169B,Black Love Bird Candle,12,,1.25,17908.0,United Kingdom,False,False,,,,,,,15.0,,Sale,False,Home
536409,16238,Party Time Pencil Erasers,28,,0.21,17908.0,United Kingdom,False,False,,,,,,,5.88,,Sale,False,Stationery
536409,20668,Disco Ball Christmas Decoration,24,,0.12,17908.0,United Kingdom,False,False,,,,,,,2.88,,Sale,False,Other
536409,84906,Pink B'Fly C/Cover W Bobbles,1,,5.95,17908.0,United Kingdom,False,False,,,,,,,5.95,,Sale,False,Other
536409,21867,Pink Union Jack Luggage Tag,1,,1.25,17908.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Other
536409,22075,6 Ribbons Elegant Christmas,1,,1.65,17908.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Gift
536409,21326,Aged Glass Silver T-Light Holder,12,,0.65,17908.0,United Kingdom,False,False,,,,,,,7.800000000000001,,Sale,False,Home
536409,21065,Boom Box Speaker Girls,1,,5.95,17908.0,United Kingdom,False,False,,,,,,,5.95,,Sale,False,Other
536409,22074,6 Ribbons Shimmering Pinks,1,,1.65,17908.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Gift
536409,22900,Set 2 Tea Towels I Love London,1,,2.95,17908.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Other
536409,20713,Jumbo Bag Owls,1,,1.95,17908.0,United Kingdom,False,False,,,,,,,1.95,,Sale,False,Bags
536409,20966,Sandwich Bath Sponge,2,,1.25,17908.0,United Kingdom,False,False,,,,,,,2.5,,Sale,False,Other
536409,21116,Owl Doorstop,1,,4.95,17908.0,United Kingdom,False,False,,,,,,,4.95,,Sale,False,Other
536409,90199C,5 Strand Glass Necklace Crystal,2,,6.35,17908.0,United Kingdom,False,False,,,,,,,12.7,,Sale,False,Kitchen
536409,22633,Hand Warmer Union Jack,1,,2.1,17908.0,United Kingdom,False,False,,,,,,,2.1,,Sale,False,Other
536409,22198,Large Popcorn Holder,1,,1.65,17908.0,United Kingdom,False,False,,,,,,,1.65,,Sale,False,Home
536409,21824,Painted Metal Star With Holly Bells,3,,1.45,17908.0,United Kingdom,False,False,,,,,,,4.35,,Sale,False,Other
536409,21823,Painted Metal Heart With Holly Bell,3,,1.45,17908.0,United Kingdom,False,False,,,,,,,4.35,,Sale,False,Other
536409,22153,Angel Decoration Stars On Dress,6,,0.42,17908.0,United Kingdom,False,False,,,,,,,2.52,,Sale,False,Other
536409,22197,Small Popcorn Holder,2,,0.85,17908.0,United Kingdom,False,False,,,,,,,1.7,,Sale,False,Home
536409,85099B,Jumbo Bag Red Retrospot,2,,1.95,17908.0,United Kingdom,False,False,,,,,,,3.9,,Sale,False,Bags
536409,85099F,Jumbo Bag Strawberry,1,,1.95,17908.0,United Kingdom,False,False,,,,,,,1.95,,Sale,False,Bags
536409,20717,Strawberry Shopper Bag,1,,1.25,17908.0,United Kingdom,False,False,,,,,,,1.25,,Sale,False,Bags
536409,20723,Strawberry Charlotte Bag,1,,0.85,17908.0,United Kingdom,False,False,,,,,,,0.85,,Sale,False,Bags
536409,21980,Pack Of 12 Red Retrospot Tissues,12,,0.29,17908.0,United Kingdom,False,False,,,,,,,3.4799999999999995,,Sale,False,Other
536409,22112,Chocolate Hot Water Bottle,1,,4.95,17908.0,United Kingdom,False,False,,,,,,,4.95,,Sale,False,Other
536412,20728,Lunch Bag Cars Blue,3,,1.65,17920.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,True,Bags
536412,22382,Lunch Bag Spaceboy Design,3,,1.65,17920.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,True,Bags
536412,22326,Round Snack Boxes Set Of4 Woodland,1,,2.95,17920.0,United Kingdom,False,False,,,,,,,2.95,,Sale,True,Other
536412,22662,Lunch Bag Dolly Girl Design,4,,1.65,17920.0,United Kingdom,False,False,,,,,,,6.6,,Sale,True,Bags
536412,22383,Lunch Bag Suki Design,3,,1.65,17920.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,True,Bags
536412,20727,Lunch Bag Black Skull.,3,,1.65,17920.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,True,Bags
536412,22328,Round Snack Boxes Set Of 4 Fruits,1,,2.95,17920.0,United Kingdom,False,False,,,,,,,2.95,,Sale,True,Other
536412,22327,Round Snack Boxes Set Of 4 Skulls,1,,2.95,17920.0,United Kingdom,False,False,,,,,,,2.95,,Sale,True,Other
536412,22630,Dolly Girl Lunch Box,1,,1.95,17920.0,United Kingdom,False,False,,,,,,,1.95,,Sale,True,Toys
536412,22629,Spaceboy Lunch Box,1,,1.95,17920.0,United Kingdom,False,False,,,,,,,1.95,,Sale,True,Other
536412,21245,Green Polkadot Plate,1,,1.69,17920.0,United Kingdom,False,False,,,,,,,1.69,,Sale,True,Kitchen
536412,21244,Blue Polkadot Plate,1,,1.69,17920.0,United Kingdom,False,False,,,,,,,1.69,,Sale,True,Kitchen
536412,21242,Red Retrospot Plate,1,,1.69,17920.0,United Kingdom,False,False,,,,,,,1.69,,Sale,True,Kitchen
536412,21243,Pink Polkadot Plate,1,,1.69,17920.0,United Kingdom,False,False,,,,,,,1.69,,Sale,True,Kitchen
536412,22273,Feltcraft Doll Molly,1,,2.95,17920.0,United Kingdom,False,False,,,,,,,2.95,,Sale,True,Toys
536412,22940,Feltcraft Christmas Fairy,3,,4.25,17920.0,United Kingdom,False,False,,,,,,,12.75,,Sale,True,Other
536412,22652,Travel Sewing Kit,5,,1.65,17920.0,United Kingdom,False,False,,,,,,,8.25,,Sale,True,Other
536412,22759,Set Of 3 Notebooks In Parcel,1,,1.65,17920.0,United Kingdom,False,False,,,,,,,1.65,,Sale,True,Stationery
536412,21880,Red Retrospot Tape,10,,0.65,17920.0,United Kingdom,False,False,,,,,,,6.5,,Sale,True,Other
536412,21738,Cosy Slipper Shoes Small Red,1,,2.95,17920.0,United Kingdom,False,False,,,,,,,2.95,,Sale,True,Other
536412,22077,6 Ribbons Rustic Charm,1,,1.65,17920.0,United Kingdom,False,False,,,,,,,1.65,,Sale,True,Gift
536412,85049E,Scandinavian Reds Ribbons,3,,1.25,17920.0,United Kingdom,False,False,,,,,,,3.75,,Sale,True,Gift
536412,22961,Jam Making Set Printed,24,,1.45,17920.0,United Kingdom,False,False,,,,,,,34.8,,Sale,True,Other
536412,21448,12 Daisy Pegs In Wood Box,2,,1.65,17920.0,United Kingdom,False,False,,,,,,,3.3,,Sale,True,Other
536412,22837,Hot Water Bottle Babushka,3,,4.65,17920.0,United Kingdom,False,False,,,,,,,13.950000000000001,,Sale,True,Other
536412,22749,Feltcraft Princess Charlotte Doll,2,,3.75,17920.0,United Kingdom,False,False,,,,,,,7.5,,Sale,True,Toys
536412,22940,Feltcraft Christmas Fairy,1,,4.25,17920.0,United Kingdom,False,False,,,,,,,4.25,,Sale,True,Other
536412,22749,Feltcraft Princess Charlotte Doll,1,,3.75,17920.0,United Kingdom,False,False,,,,,,,3.75,,Sale,True,Toys
536412,22077,6 Ribbons Rustic Charm,2,,1.65,17920.0,United Kingdom,False,False,,,,,,,3.3,,Sale,True,Gift
536412,21738,Cosy Slipper Shoes Small Red,2,,2.95,17920.0,United Kingdom,False,False,,,,,,,5.9,,Sale,True,Other
536412,85049E,Scandinavian Reds Ribbons,1,,1.25,17920.0,United Kingdom,False,False,,,,,,,1.25,,Sale,True,Gift
536412,22243,5 Hook Hanger Red Magic Toadstool,6,,1.65,17920.0,United Kingdom,False,False,,,,,,,9.899999999999999,,Sale,True,Other
536412,22141,Christmas Craft Tree Top Angel,1,,2.1,17920.0,United Kingdom,False,False,,,,,,,2.1,,Sale,True,Other
536412,22144,Christmas Craft Little Friends,2,,2.1,17920.0,United Kingdom,False,False,,,,,,,4.2,,Sale,True,Other
536412,22243,5 Hook Hanger Red Magic Toadstool,3,,1.65,17920.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,True,Other
536412,22077,6 Ribbons Rustic Charm,7,,1.65,17920.0,United Kingdom,False,False,,,,,,,11.549999999999999,,Sale,True,Gift
536412,21448,12 Daisy Pegs In Wood Box,1,,1.65,17920.0,United Kingdom,False,False,,,,,,,1.65,,Sale,True,Other
536412,22759,Set Of 3 Notebooks In Parcel,5,,1.65,17920.0,United Kingdom,False,False,,,,,,,8.25,,Sale,True,Stationery
536412,22242,5 Hook Hanger Magic Toadstool,5,,1.65,17920.0,United Kingdom,False,False,,,,,,,8.25,,Sale,True,Other
536412,85049E,Scandinavian Reds Ribbons,12,,1.25,17920.0,United Kingdom,False,False,,,,,,,15.0,,Sale,True,Gift
536412,21731,Red Toadstool Led Night Light,5,,1.65,17920.0,United Kingdom,False,False,,,,,,,8.25,,Sale,True,Home
536412,22243,5 Hook Hanger Red Magic Toadstool,1,,1.65,17920.0,United Kingdom,False,False,,,,,,,1.65,,Sale,True,Other
536412,21739,Cosy Slipper Shoes Small Green,2,,2.95,17920.0,United Kingdom,False,False,,,,,,,5.9,,Sale,True,Other
536412,21738,Cosy Slipper Shoes Small Red,5,,2.95,17920.0,United Kingdom,False,False,,,,,,,14.75,,Sale,True,Other
536412,22271,Feltcraft Doll Rosie,2,,2.95,17920.0,United Kingdom,False,False,,,,,,,5.9,,Sale,True,Toys
536412,22274,Feltcraft Doll Emily,2,,2.95,17920.0,United Kingdom,False,False,,,,,,,5.9,,Sale,True,Toys
536412,22751,Feltcraft Princess Olivia Doll,2,,3.75,17920.0,United Kingdom,False,False,,,,,,,7.5,,Sale,True,Toys
536412,21034,Rex Cash+Carry Jumbo Shopper,1,,0.95,17920.0,United Kingdom,False,False,,,,,,,0.95,,Sale,True,Other
536412,22273,Feltcraft Doll Molly,2,,2.95,17920.0,United Kingdom,False,False,,,,,,,5.9,,Sale,True,Toys
536412,22568,Feltcraft Cushion Owl,3,,3.75,17920.0,United Kingdom,False,False,,,,,,,11.25,,Sale,True,Home
536412,22144,Christmas Craft Little Friends,1,,2.1,17920.0,United Kingdom,False,False,,,,,,,2.1,,Sale,True,Other
536412,22570,Feltcraft Cushion Rabbit,3,,3.75,17920.0,United Kingdom,False,False,,,,,,,11.25,,Sale,True,Home
536412,22569,Feltcraft Cushion Butterfly,2,,3.75,17920.0,United Kingdom,False,False,,,,,,,7.5,,Sale,True,Home
536412,22086,Paper Chain Kit 50'S Christmas,1,,2.95,17920.0,United Kingdom,False,False,,,,,,,2.95,,Sale,True,Stationery
536412,22968,Rose Cottage Keepsake Box,4,,9.95,17920.0,United Kingdom,False,False,,,,,,,39.8,,Sale,True,Other
536412,22902,Tote Bag I Love London,7,,2.1,17920.0,United Kingdom,False,False,,,,,,,14.700000000000001,,Sale,True,Bags
536412,21710,Folding Umbrella Pinkwhite Polkadot,1,,4.95,17920.0,United Kingdom,False,False,,,,,,,4.95,,Sale,True,Other
536412,21708,Folding Umbrella Cream Polkadot,1,,4.95,17920.0,United Kingdom,False,False,,,,,,,4.95,,Sale,True,Other
536412,21711,Folding Umbrella White/Red Polkadot,1,,4.95,17920.0,United Kingdom,False,False,,,,,,,4.95,,Sale,True,Other
536412,22179,Set 10 Lights Night Owl,2,,6.75,17920.0,United Kingdom,False,False,,,,,,,13.5,,Sale,True,Home
536412,22197,Small Popcorn Holder,5,,0.85,17920.0,United Kingdom,False,False,,,,,,,4.25,,Sale,True,Home
536412,22900,Set 2 Tea Towels I Love London,2,,2.95,17920.0,United Kingdom,False,False,,,,,,,5.9,,Sale,True,Other
536412,21706,Folding Umbrella Red/White Polkadot,1,,4.95,17920.0,United Kingdom,False,False,,,,,,,4.95,,Sale,True,Other
536412,22468,Babushka Lights String Of 10,2,,6.75,17920.0,United Kingdom,False,False,,,,,,,13.5,,Sale,True,Home
536412,20725,Lunch Bag Red Retrospot,1,,1.65,17920.0,United Kingdom,False,False,,,,,,,1.65,,Sale,True,Bags
536412,85184C,S/4 Valentine Decoupage Heart Box,1,,2.95,17920.0,United Kingdom,False,False,,,,,,,2.95,,Sale,True,Other
536412,22988,Soldiers Egg Cup,6,,1.25,17920.0,United Kingdom,False,False,,,,,,,7.5,,Sale,True,Other
536412,20750,Red Retrospot Mini Cases,1,,7.95,17920.0,United Kingdom,False,False,,,,,,,7.95,,Sale,True,Other
536415,22952,60 Cake Cases Vintage Christmas,10,,0.55,12838.0,United Kingdom,False,False,,,,,,,5.5,,Sale,False,Other
536415,22910,Paper Chain Kit Vintage Christmas,5,,2.95,12838.0,United Kingdom,False,False,,,,,,,14.75,,Sale,False,Stationery
536415,22739,Ribbon Reel Christmas Sock Bauble,3,,1.65,12838.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,False,Gift
536415,22738,Ribbon Reel Snowy Village,3,,1.65,12838.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,False,Gift
536415,22736,Ribbon Reel Making Snowmen,3,,1.65,12838.0,United Kingdom,False,False,,,,,,,4.949999999999999,,Sale,False,Gift
536415,22909,Set Of 20 Vintage Christmas Napkins,5,,0.85,12838.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Other
536415,35591T,Turquoise Christmas Tree,2,,1.25,12838.0,United Kingdom,False,False,,,,,,,2.5,,Sale,False,Other
536415,22186,Red Star Card Holder,5,,2.95,12838.0,United Kingdom,False,False,,,,,,,14.75,,Sale,False,Home
536415,22695,Wicker Wreath Small,3,,1.45,12838.0,United Kingdom,False,False,,,,,,,4.35,,Sale,False,Other
536415,22470,Heart Of Wicker Large,1,,2.95,12838.0,United Kingdom,False,False,,,,,,,2.95,,Sale,False,Other
536415,22580,Advent Calendar Gingham Sack,1,,5.95,12838.0,United Kingdom,False,False,,,,,,,5.95,,Sale,False,Other
536415,22469,Heart Of Wicker Small,5,,1.65,12838.0,United Kingdom,False,False,,,,,,,8.25,,Sale,False,Other
536415,22147,Feltcraft Butterfly Hearts,4,,1.45,12838.0,United Kingdom,False,False,,,,,,,5.8,,Sale,False,Other
536415,22130,Party Cone Christmas Decoration,6,,0.85,12838.0,United Kingdom,False,False,,,,,,,5.1,,Sale,False,Other
536415,21791,Vintage Heads And Tails Card Game,3,,1.25,12838.0,United Kingdom,False,False,,,,,,,3.75,,Sale,False,Gift
536415,22694,Wicker Star,5,,2.1,12838.0,United Kingdom,False,False,,,,,,,10.5,,Sale,False,Other
536415,21790,Vintage Snap Cards,3,,0.85,12838.0,United Kingdom,False,False,,,,,,,2.55,,Sale,False,Gift
536415,22149,Feltcraft 6 Flower Friends,4,,2.1,12838.0,United Kingdom,False,False,,,,,,,8.4,,Sale,False,Other
536415,22900,Set 2 Tea Towels I Love London,3,,2.95,12838.0,United Kingdom,False,False,,,,,,,8.850000000000001,,Sale,False,Other
536415,22961,Jam Making Set Printed,3,,1.45,12838.0,United Kingdom,False,False,,,,,,,4.35,,Sale,False,Other
536415,22321,Bird Decoration Red Retrospot,12,,0.85,12838.0,United Kingdom,False,False,,,,,,,10.2,,Sale,False,Other
536415,22594,Christmas Gingham Tree,5,,0.85,12838.0,United Kingdom,False,False,,,,,,,4.25,,Sale,False,Other
536415,22593,Christmas Gingham Star,4,,0.85,12838.0,United Kingdom,False,False,,,,,,,3.4,,Sale,False,Other
536415,22595,Christmas Gingham Heart,6,,0.85,12838.0,United Kingdom,False,False,,,,,,,5.1,,Sale,False,Other
536415,21986,Pack Of 12 Pink Polkadot Tissues,12,,0.29,12838.0,United Kingdom,False,False,,,,,,,3.4799999999999995,,Sale,False,Other
536415,22750,Feltcraft Princess Lola Doll,2,,3.75,12838.0,United Kingdom,False,False,,,,,,,7.5,,Sale,False,Toys
